Log2 (prot/body) MDAMB231*,Log2 (prot/body) U87,Log2 (prot/body) PC3M,Log2 (prot/body) WM266.4,Log2 (prot/body) RPE,Log2 (prot/body) BJ, Gene name,,,
-1.65251,-3.68501,-0.216146,-1.8259,1.79044,NaN,SLC5A6,,,
1.5357,-0.200979,0.274459,-1.15333,-0.28648,-0.515602,PREPL,,,
0.575293,-0.0850995,0.333806,0.571462,0.324808,-0.0345702,FBXO11,,,
NaN,NaN,2.08927,NaN,-0.0731239,NaN,SIX3,,,
0.34729,-0.690454,0.116373,-0.392781,-1.48138,-0.803498,ATRAID,,,
-0.351857,0.603469,-0.535223,-2.6694,-1.15047,2.63319,CENPO,,,
-0.112685,-1.70508,0.163585,-0.224161,0.105447,0.113638,LRPPRC,,,
-0.57282,NaN,2.06655,-0.462947,NaN,NaN,DTNB,,,
-0.366555,0.889246,-0.119319,-1.17478,0.496508,0.276274,ACTR1A,,,
-0.484285,-0.140692,-1.7852,2.1719,1.71829,-0.212304,TMEM180,,,
0.836955,-0.292695,0.5393,0.356425,-0.177122,1.10962,MYOF,,,
-1.10051,NaN,NaN,-3.16634,NaN,-1.40695,LOXL4,,,
0.702873,-1.91948,0.536726,-2.49947,0.348065,1.16512,STAMBPL1,,,
-0.176652,-1.50771,-0.992834,-1.48892,-1.41335,-2.38411,ATAD1,,,
-0.366332,-0.0656259,0.017118,-6.09193,-1.91107,0.162092,KIF11,,,
NaN,-1.41823,-0.101063,-1.16654,1.18837,-2.1383,TACC2,,,
-0.24347,-0.890368,0.372745,-1.06053,-0.266214,0.536779,DUSP5,,,
-1.98181,3.09962,2.67423,NaN,-0.281711,0.312117,CALHM2,,,
1.48164,0.940095,0.510731,0.284798,-0.121814,0.175997,ARL3,,,
0.260217,-0.549954,0.357373,0.893147,-0.299904,-0.671735,CEP55,,,
-1.25551,-1.22086,-1.14813,-0.805053,-0.339125,0.713107,KIF20B,,,
1.38948,1.22188,-0.0196667,NaN,-1.8453,1.7617,EXOC6,,,
0.903685,-0.0333083,0.851108,NaN,0.718289,1.15027,PLCE1,,,
-0.007505,0.172969,0.394122,-1.37722,0.534689,1.17375,DBR1,,,
0.557715,0.0698755,0.382999,-0.203871,0.655473,0.457548,DNAJC13,,,
NaN,NaN,-3.13312,NaN,NaN,NaN,GPR87,,,
0.14718,-1.49332,0.375897,-0.033452,-0.173599,0.369687,ANXA7,,,
1.01267,-0.707732,-0.506067,1.18671,1.24522,-0.869002,FAM149B1,,,
0.517182,1.03511,0.103914,-0.0348048,-1.38292,-0.359861,ASCC1,,,
NaN,-0.625678,0.67423,0.475865,-6.24171,NaN,ZNF365,,,
NaN,NaN,0.0892677,1.81655,-0.784211,1.26163,TET1,,,
-0.424615,-1.46262,-1.06274,NaN,3.30325,0.109625,DNA2,,,
NaN,NaN,NaN,NaN,NaN,-0.268888,MYPN,,,
-0.506718,-0.310617,1.09954,NaN,-0.561819,NaN,AOX1,,,
0.570735,-0.718844,0.161895,-0.204094,1.65029,0.565738,ATIC,,,
-0.191248,-1.29269,1.06125,1.22042,NaN,-0.212303,SMARCAL1,,,
-0.08258,-0.692302,-0.669724,-1.74233,0.817464,-0.681789,BARD1,,,
NaN,2.32202,-2.6477,NaN,-0.218146,-1.92012,CARF,,,
1.35589,0.49722,0.536726,-0.533421,-0.332648,0.715961,ASNSD1,,,
1.32398,0.417798,0.31166,0.594273,0.331492,-0.748356,METTL5,,,
1.55335,0.235653,0.0652156,-0.254459,-0.280114,-0.485986,SSB,,,
1.35312,-0.408172,1.30858,0.636071,-0.71835,-0.258004,NAB1,,,
NaN,NaN,NaN,NaN,NaN,-0.752872,CDK15,,,
0.854073,-0.125536,-0.524583,-0.816663,-0.14331,0.130264,PPIG,,,
NaN,1.22188,0.611495,-0.747401,NaN,NaN,FASTKD1,,,
1.07029,NaN,NaN,NaN,-1.32611,NaN,HECW2,,,
0.322963,-0.146739,0.485301,0.150479,-0.935153,-1.0311,IDH1,,,
1.32907,0.0427258,0.641945,0.447492,0.02985,0.113272,OLA1,,,
0.981255,-0.707732,0.0721936,0.184597,-0.345958,0.434843,CIR1,,,
0.551817,0.147878,-0.310599,0.469078,-0.403316,0.376349,SSFA2,,,
NaN,NaN,1.13536,-2.19991,1.62809,-2.59082,FAM117B,,,
NaN,0.192732,0.0310225,1.18041,0.160807,1.04295,WDR12,,,
NaN,0.00118566,-0.570273,0.506174,-0.0351791,0.024735,ABI2,,,
-0.481472,-1.83326,-1.37206,-1.72347,-2.6793,-1.96005,ITGAV,,,
NaN,NaN,NaN,NaN,NaN,1.73111,SLC40A1,,,
0.875575,-2.90937,-1.11585,-0.840941,-0.209561,0.74039,SLC35A5,,,
-0.633235,-1.7952,-1.04061,-1.30683,NaN,0.472195,DIRC2,,,
NaN,0.539849,0.163268,0.891548,0.170801,1.75913,SENP7,,,
1.87475,-0.113725,0.0762916,0.309721,0.68661,0.524662,COX17,,,
0.062765,-0.231294,0.519507,-1.43964,0.74338,0.797346,PARP9,,,
NaN,0.768945,-1.26437,0.682365,NaN,0.631577,MNS1,,,
0.40833,0.640191,0.0948701,-0.847396,-0.233768,-0.243442,USP8,,,
0.470175,-0.543757,0.380499,-1.54095,-0.0900807,0.340237,SECISBP2L,,,
1.51556,0.162207,0.495382,0.386097,-0.291734,0.216995,TMOD3,,,
0.291235,-1.89026,-0.603304,0.200541,-1.74671,-0.890376,SPPL2A,,,
0.171495,NaN,-0.621226,NaN,NaN,NaN,GLCE,,,
NaN,NaN,NaN,NaN,NaN,1.40918,SHF,,,
-0.031195,-2.59226,-3.13312,NaN,-0.384073,-1.46672,APH-1b,,,
0.80266,0.444271,-0.344629,-0.11245,-1.00418,0.109624,VWA9,,,
NaN,-1.02966,1.55875,-1.59751,0.264571,-2.2123,PARP16,,,
-0.77996,1.16674,-0.432685,NaN,0.602812,NaN,PPCDC,,,
-1.36169,-3.50714,-0.548162,NaN,-2.73728,-2.23116,SEMA7A,,,
-0.435215,0.393197,2.17673,-1.97752,1.40342,-0.612842,UBL7,,,
-0.11112,NaN,0.742402,NaN,0.133327,-2.47534,ARHGAP24,,,
0.14191,2.51466,0.0419617,2.22923,-1.30725,0.962783,FAM13A,,,
-0.393118,-1.08119,-3.96963,NaN,-0.866673,NaN,HERC3,,,
0.186705,NaN,NaN,-1.08444,1.32597,NaN,HERC6,,,
0.724385,-0.877658,-0.099494,-0.396574,NaN,NaN,HERC5,,,
NaN,NaN,NaN,NaN,-0.992204,-0.609194,PCDH10,,,
NaN,2.68131,NaN,NaN,NaN,NaN,ZGRF1,,,
0.405628,0.157471,-0.704282,-1.14564,-1.3261,-0.787616,AP1AR,,,
1.37067,-1.43813,0.501393,-2.52386,-0.544745,-1.7779,COPS4,,,
-0.2364,0.0548689,-0.0316434,-0.320503,0.00766945,0.520387,HNRNPD,,,
NaN,NaN,1.99616,NaN,NaN,NaN,PRKG2,,,
NaN,NaN,0.411196,NaN,NaN,NaN,RASGEF1B,,,
NaN,-0.676839,0.378619,0.0395026,0.306335,0.392106,SEC31A,,,
2.11066,2.70731,-0.967316,NaN,-0.0642734,-0.478068,FGF5,,,
0.637263,-2.42896,-1.35725,0.640705,0.885399,0.931287,AGPAT9,,,
NaN,0.458627,1.26859,-1.36454,-0.215576,-0.13292,FGF2,,,
0.57166,-0.622002,0.439765,1.4208,-0.430574,0.51298,BBS7,,,
0.80608,-1.06681,-0.823269,-1.50824,-0.779617,-0.719264,KIAA1109,,,
NaN,NaN,-1.74081,NaN,NaN,NaN,BMPR1B,,,
1.19852,0.025667,0.420474,-0.933876,-1.22134,0.594267,RAP1GDS1,,,
1.19158,-0.647537,0.227767,0.174757,-0.0984039,0.26635,LARP1B,,,
NaN,NaN,-0.103377,NaN,NaN,NaN,MMRN1,,,
NaN,0.0068655,0.378774,NaN,-0.257463,0.0392351,PDE5A,,,
0.03943,-2.70773,NaN,NaN,-2.08907,1.48159,PRDM5,,,
0.395923,-0.636649,-1.44125,NaN,-1.70621,0.923212,NAAA,,,
1.23231,-0.53662,1.73008,-2.33236,-1.00803,0.842838,NUP54,,,
1.29175,0.427923,0.121689,0.151377,0.381254,0.224488,BMP2K,,,
0.72682,0.0924532,0.262897,0.566247,0.252268,0.161511,G3BP2,,,
0.10894,0.331992,0.643369,-0.0995822,0.209222,0.218022,Sep-11,,,
-0.876005,NaN,0.493658,NaN,-2.1886,NaN,FRAS1,,,
-0.0242674,-2.84365,-0.516232,-1.73473,-2.02871,-1.19704,SCARB2,,,
-0.0962475,NaN,1.67423,1.51102,-0.866673,-0.828975,CCNG2,,,
NaN,0.422328,0.830956,NaN,0.811399,0.109624,CNOT6L,,,
0.995062,-0.506819,0.0661101,-0.960985,-0.24305,0.206586,USO1,,,
-0.233572,NaN,0.887474,NaN,-0.397188,-0.331692,SHROOM3,,,
0.152105,NaN,0.829508,NaN,-1.83866,NaN,ANXA3,,,
1.59489,1.04669,0.413227,0.135034,0.194945,0.764128,PPA2,,,
-1.29431,-0.541575,-0.703526,-2.00471,0.0754175,0.189059,CENPE,,,
-0.1482,0.156612,0.67423,NaN,-4.1146,NaN,GSTCD,,,
1.179,0.540195,0.288339,-2.06933,-0.326105,-1.14911,INTS12,,,
NaN,NaN,NaN,NaN,NaN,2.10962,ENPEP,,,
0.747498,0.784267,-0.700809,-1.6694,0.497899,-0.58637,CASP6,,,
1.29509,0.841161,NaN,0.251992,1.21425,1.24087,LEF1,,,
0.998238,-0.727218,-0.55926,0.415135,-0.15618,-0.0957499,HADH,,,
NaN,NaN,0.996158,NaN,NaN,NaN,EGF,,,
0.309682,0.592441,1.37467,0.100211,-0.3521,-0.32994,PAPSS1,,,
0.175933,0.734786,0.567315,NaN,1.34587,-0.797266,SEC24B,,,
0.28159,0.53429,-0.305421,0.0816245,0.0858755,-0.175778,PPP3CA,,,
0.467812,-1.4749,-1.32577,NaN,-1.61391,NaN,SLC39A8,,,
NaN,NaN,-1.49569,NaN,NaN,NaN,MTTP,,,
NaN,0.633305,-0.370164,NaN,-1.07103,0.506628,FBN2,,,
-1.95997,NaN,-1.4801,NaN,-0.28605,-0.984893,MAPK8IP3,,,
NaN,-0.871832,-0.409834,-0.812063,0.690586,0.244936,RGS3,,,
NaN,0.650224,-0.338444,0.458077,0.631989,0.37782,GUCD1,,,
0.710198,-1.04116,0.67423,0.80309,0.232862,0.603734,RNF185,,,
NaN,-0.421279,1.67423,0.790033,-1.36417,NaN,KIAA1644,,,
0.655485,NaN,0.789707,NaN,NaN,NaN,B4GALNT3,,,
-1.67606,1.45863,1.17466,-1.07841,0.467227,1.24713,ETV6,,,
0.0414025,1.46095,-0.910732,0.31466,-0.453254,-0.230527,GABARAPL1,,,
1.03699,-0.0986078,-0.29611,0.0695977,0.443011,1.05073,KIF21A,,,
1.24147,-1.70773,-0.582928,-0.987138,-0.360488,NaN,CPNE8,,,
0.785408,1.13794,0.0221534,NaN,-0.706209,-1.34981,YARS2,,,
NaN,NaN,0.915238,-0.270248,-0.880349,-1.15786,FGD4,,,
NaN,NaN,-0.679407,NaN,NaN,NaN,ALG10,,,
2.03246,-0.222306,-0.645186,0.574527,1.03145,1.90609,FAM60A,,,
-0.376643,0.937603,-0.357248,NaN,0.115839,-0.0704966,AEBP2,,,
NaN,NaN,NaN,2.21422,1.94068,NaN,METTL20,,,
0.266555,-1.98707,-0.415967,-0.960412,-1.20808,-0.740041,ETNK1,,,
1.91443,1.55609,0.200572,1.33597,0.509941,0.0281739,ZCRB1,,,
NaN,1.84481,NaN,-0.64922,-2.01351,NaN,TMEM117,,,
0.35627,NaN,-1.75203,NaN,-2.67403,0.157153,PRICKLE1,,,
-1.78069,NaN,NaN,-1.54387,-1.79005,0.137639,C1RL,,,
0.780017,1.00303,0.556873,-0.508872,-0.835309,-0.543964,NDUFA9,,,
-1.23226,NaN,NaN,NaN,NaN,0.814168,CLSTN3,,,
NaN,-1.48534,0.411196,1.70216,NaN,NaN,KLRG1,,,
NaN,NaN,NaN,NaN,NaN,0.763849,VAMP1,,,
-0.236193,-0.655265,0.834695,1.57853,0.883348,3.01009,PEX5,,,
NaN,-1.10827,NaN,-0.279692,0.804704,NaN,PIANP,,,
1.996,-1.03744,-1.02116,NaN,-1.40336,-1.06829,AMIGO2,,,
NaN,0.742015,0.0881724,-0.818624,0.177143,-0.192838,SCAF11,,,
NaN,NaN,NaN,NaN,0.892318,NaN,PPFIA2,,,
NaN,NaN,NaN,1.50053,NaN,NaN,ANP32D,,,
1.4534,-0.301326,-0.655647,-0.595982,0.114779,-0.321425,LLPH,,,
-1.34507,0.581774,0.131437,-0.499473,-0.629174,0.0661225,Mar-09,,,
NaN,-0.210232,NaN,NaN,NaN,NaN,INHBE,,,
0.973125,-2.42485,-0.992033,NaN,-1.9276,-1.87628,GLIPR1,,,
-1.14899,-0.319147,-0.354947,-0.337106,-0.017602,-0.246018,PHLDA1,,,
-0.14984,-2.56954,-0.373076,0.340586,-0.483876,NaN,TMEM19,,,
-1.22843,-1.72529,-1.24758,-1.18268,-1.06349,-0.883449,DUSP6,,,
0.833443,0.640191,0.241789,0.718119,-0.0657449,0.83209,POC1B,,,
0.182605,-2.0089,-0.413233,-5.6694,-1.30938,-0.545728,TMTC3,,,
NaN,NaN,NaN,NaN,-1.45164,-2.71875,LUM,,,
0.895078,-0.0178354,-0.0863519,0.0999885,0.366404,-0.0139017,SNRPF,,,
0.84459,0.695809,-0.169466,0.154752,0.105093,-0.457416,NEDD1,,,
-0.37979,-0.736302,-1.40377,0.298508,0.844605,0.858086,GAS2L3,,,
NaN,NaN,NaN,NaN,NaN,2.82012,TMEM132B,,,
-0.311487,-1.22114,-0.647698,-2.13045,-1.50568,-3.81321,SLC15A4,,,
0.13015,-2.61462,-0.262408,-1.07479,-0.0233016,1.23516,TDG,,,
-0.99145,1.20654,-0.444164,-0.42839,0.231507,0.190761,RITA1,,,
-0.961018,1.87024,NaN,-0.147171,1.08442,1.93275,SDSL,,,
0.499015,0.187298,0.0892677,0.738437,0.944717,0.457548,MMAB,,,
1.02433,0.872159,0.425025,0.993935,0.48947,0.0820031,GLTP,,,
-0.0466625,0.869576,0.84024,0.285138,-0.0984893,-0.553341,GIT2,,,
0.309123,0.319575,-0.259681,0.894806,-0.182449,0.536158,TCHP,,,
0.095935,NaN,NaN,1.0151,NaN,NaN,FAM222A,,,
0.465255,-0.957511,0.0395145,-2.31764,-0.906566,-1.70344,NUPL1,,,
0.60719,-0.205232,-0.512183,0.0419207,-0.764793,-0.144948,MTMR6,,,
-2.14453,-1.6469,-1.18021,-0.696229,-0.952534,-0.850945,SLC7A1,,,
NaN,NaN,0.866875,0.383487,-0.780259,NaN,LNX2,,,
-1.11734,0.856169,-1.56281,0.0410953,-1.83351,-1.02788,SUOX,,,
0.104713,1.2609,0.120838,1.68815,-0.125408,1.48814,TARBP2,,,
NaN,NaN,NaN,NaN,NaN,-0.15341,ACVRL1,,,
0.306065,0.822382,0.104865,1.24035,1.12681,0.331255,NABP2,,,
NaN,NaN,NaN,-0.0173216,0.0264115,-2.41394,92M18.2,,,
-1.92957,-0.0966671,0.180822,-0.359821,-0.118212,0.310068,SMARCC2,,,
-0.35628,-0.192168,0.799761,-0.69587,-1.24519,-0.949269,BRCA2,,,
-0.0977225,-0.813527,0.421843,NaN,-1.98769,1.41775,KANSL2,,,
0.305437,0.190388,-0.537821,NaN,-1.38514,-1.2645,CERS5,,,
NaN,-0.434714,0.143715,-2.7474,-1.4774,-0.882155,MAP3K12,,,
-0.0720925,-1.11315,-1.00087,NaN,NaN,-2.42661,GALNT6,,,
NaN,NaN,0.67423,NaN,NaN,NaN,CSAD,,,
-1.41053,-0.444698,-0.358191,NaN,-2.09697,-2.43175,LMBR1L,,,
-0.36763,-0.170489,0.67423,1.13796,0.912199,-1.41963,C12orf10,,,
-0.95026,-2.65753,-1.73656,-4.85703,-1.24599,-1.20048,ESYT1,,,
-0.298895,-2.0009,-0.434129,-2.53297,-1.54335,-1.73942,TMBIM6,,,
NaN,0.0957077,0.555585,0.424176,-0.332337,-0.387875,ANKRD52,,,
NaN,-0.205232,-0.198858,1.33342,0.116253,NaN,ZNF740,,,
0.37363,0.223881,-0.25177,0.050724,0.644579,-0.053606,WDFY2,,,
NaN,NaN,1.52223,NaN,-3.1886,4.91698,HNRNPA1L2,,,
1.37372,-0.260127,-0.156332,-0.376091,0.434881,-0.231413,ESD,,,
0.460267,-1.96857,0.0794864,-0.460017,-0.0849786,0.0348568,RB1,,,
0.354948,-0.300986,0.0229411,-0.627367,0.63797,0.393417,SBNO1,,,
-1.88865,-0.31439,-1.69614,0.208346,1.12617,-0.193362,SETD1B,,,
1.06608,-0.66709,-0.408911,-0.751391,-0.0510983,-1.35986,VPS33A,,,
-0.46221,-0.121214,0.189708,-0.221137,0.469878,0.0214233,VPS37B,,,
0.25833,NaN,1.66793,NaN,-0.332337,0.261627,RHOF,,,
1.58429,0.463938,0.463738,0.446532,0.133327,-0.275666,DENR,,,
-0.0982725,0.97624,1.74699,-0.326324,0.00779581,-0.361681,DIAPH3,,,
-0.106525,1.20981,2.39044,NaN,1.13333,NaN,SLAIN1,,,
0.42972,-0.465794,-0.167508,-0.528145,-0.427868,0.0082221,RBM26,,,
1.08137,-0.454966,1.36611,0.500527,-0.567113,0.553808,MBLL,,,
NaN,-0.840183,-1.34369,-1.23366,-1.27731,-0.242361,ABHD13,,,
-0.936737,-1.91418,0.896622,3.08549,NaN,NaN,RAB20,,,
0.59756,-0.487225,0.0382648,1.59674,0.555706,0.117939,CUL4A,,,
NaN,NaN,NaN,NaN,NaN,-1.0603,SSTR1,,,
-2.12688,NaN,0.0892676,NaN,NaN,-1.64526,CDH24,,,
NaN,NaN,NaN,NaN,0.902001,-0.697731,CBLN3,,,
NaN,0.948313,1.42047,NaN,0.166879,NaN,NOVA1,,,
NaN,NaN,NaN,-0.0723629,NaN,NaN,MDGA2,,,
0.239318,-2.31506,-0.688785,-1.26645,-1.29963,-5.47534,TMX1,,,
1.17264,-0.247371,1.16727,-0.248261,-0.921778,-0.393182,FRMD6,,,
NaN,-0.292695,-0.413233,NaN,-1.06461,-0.342072,PELI2,,,
NaN,-1.32832,NaN,NaN,NaN,NaN,RTN1,,,
0.07355,-0.82321,-1.6477,NaN,1.42283,NaN,C14orf37,,,
0.82384,-1.18347,-2.27063,-2.07294,-1.32611,NaN,SLC38A6,,,
0.101155,0.872554,0.150356,1.65373,0.544395,-0.0998292,NAA30,,,
-0.319843,-0.34095,-0.344629,1.02283,1.26659,0.485773,DCAF5,,,
-0.60381,NaN,NaN,NaN,4.52564,NaN,RAB15,,,
0.425495,-0.623901,-0.842168,0.344408,-1.10768,NaN,WDR89,,,
NaN,0.827599,NaN,NaN,NaN,NaN,STON2,,,
0.8049,0.81583,-0.977847,NaN,-0.561819,-0.131384,EFCAB11,,,
0.85973,1.44427,-0.417692,NaN,0.00779581,1.10962,PTGR2,,,
-0.52444,2.05645,0.937264,2.01793,1.16575,-0.0246768,JDP2,,,
NaN,NaN,NaN,-1.08444,NaN,-1.17988,FBLN5,,,
-0.344405,NaN,-0.151741,NaN,1.17285,NaN,C14orf79,,,
0.29161,0.145557,0.603372,0.114589,0.164521,0.182206,WARS,,,
-0.409517,-0.515087,-1.06048,0.600523,0.662146,0.199822,WDR20,,,
0.831298,-1.17464,0.0380425,-1.02394,-2.5907,-0.955029,NIPA2,,,
NaN,NaN,0.259192,-1.21219,-0.174102,-1.41811,SLC12A6,,,
0.900953,-0.241813,-0.0944443,0.229998,-0.258183,0.208402,MFAP1,,,
0.80296,-1.1911,0.360122,-1.93454,-0.0669723,-0.921854,TCF12,,,
0.35749,1.16674,-2.7852,-2.55258,NaN,NaN,SORD,,,
NaN,0.52623,0.178102,1.0136,0.916048,0.312806,SERF2,,,
0.25364,-1.02062,0.744619,-0.964141,0.74338,-0.558754,ZSCAN29,,,
1.09658,-1.09339,0.924773,0.173717,0.376598,0.30227,LYSMD2,,,
NaN,NaN,-1.7852,NaN,NaN,NaN,SLC27A2,,,
NaN,NaN,0.188803,NaN,NaN,NaN,GCNT3,,,
1.39888,-0.182513,0.380317,0.608001,-0.0617266,-0.297193,BNIP2,,,
1.89098,0.560009,0.161895,1.04596,0.0879345,1.24376,GTF2A2,,,
2.01581,0.789129,0.647546,0.121609,0.369776,0.0659881,SRP14,,,
-1.49797,-0.243785,0.0892677,-2.01934,0.244358,0.339106,BAHD1,,,
-1.8018,3.02923,0.0892675,NaN,-0.674028,NaN,CDAN1,,,
-2.27381,1.23623,-0.201107,-0.0867343,0.0847464,0.012763,TLE3,,,
1.10282,-0.136391,0.113824,1.35883,-0.0779257,0.854627,ANP32A,,,
-0.40537,0.120443,0.104865,0.58038,1.57627,1.12824,COMMD4,,,
1.49025,1.06907,0.570394,0.326633,0.611068,0.826126,UBE2Q2,,,
0.879525,0.0518773,-0.0342288,0.15061,-0.296,0.0509677,ETFA,,,
NaN,NaN,-1.44125,0.210289,-0.307246,NaN,BCL2A1,,,
0.26123,-0.127635,-0.607541,-1.05571,-0.84359,-1.68392,HMG20A,,,
NaN,-0.366695,-1.49569,-1.57079,0.571447,1.69459,SCAPER,,,
0.36159,-2.03788,-0.508265,-1.0273,-2.24519,-2.06161,TSPAN3,,,
0.53182,-0.52402,-0.302438,0.155615,-1.59459,-1.29977,WDR61,,,
-1.33211,1.54861,1.13366,-1.1369,0.954357,0.490715,NCOA2,,,
NaN,NaN,-3.41323,3.30788,NaN,NaN,NEIL1,,,
-1.0544,4.16674,-1.08476,0.459304,NaN,-1.12304,MAN2C1,,,
NaN,NaN,NaN,0.100596,NaN,NaN,DNAJA4,,,
-1.02514,-0.793308,-1.64379,-1.11371,0.0798874,-0.0752935,MESDC1,,,
1.27987,0.546888,1.4759,0.0402384,-0.0885248,0.307819,TPM1,,,
-0.77279,-3.40817,NaN,0.096704,-1.99838,-0.91476,IGF1R,,,
NaN,1.96604,1.83177,0.816029,NaN,3.19709,ARRDC4,,,
NaN,-2.15068,NaN,NaN,NaN,NaN,PIF1,,,
0.61384,0.00103641,0.892765,1.33954,-0.114601,0.823102,USP3,,,
NaN,-2.69869,0.67423,0.656929,-2.81421,-1.17988,BBS4,,,
-1.07588,1.53619,-0.350432,-0.327992,0.805441,0.641845,PML,,,
-0.0112925,NaN,NaN,-0.321475,NaN,NaN,CYP1A1,,,
NaN,NaN,-0.00384188,NaN,NaN,NaN,ADAMTS17,,,
NaN,-0.292695,-0.548162,-0.626585,0.981323,NaN,LINS,,,
-0.968647,-0.10005,-0.72504,0.0480142,0.414347,-0.506365,ULK3,,,
NaN,NaN,0.0892675,-1.02304,NaN,NaN,PCSK6,,,
-0.576595,-1.77176,-0.874391,-1.80154,-1.38471,-0.913708,SCAMP2,,,
NaN,NaN,NaN,3.00954,NaN,NaN,CYP1A2,,,
-1.22424,NaN,NaN,-2.58694,NaN,NaN,HAPLN3,,,
-1.62258,-0.196936,0.380499,0.0793896,0.881139,-0.0159063,POLG,,,
0.012235,-0.600362,-2.58211,0.318048,0.0165129,1.65711,FANCI,,,
0.0773225,-1.6939,0.0143056,-1.68959,-1.17264,-0.735653,ABHD2,,,
NaN,-0.833263,-1.76634,0.215125,0.910934,4.35755,TICRR,,,
NaN,-3.29269,3.84416,-1.08444,-2.1146,NaN,DET1,,,
-1.48066,-2.74336,0.0152669,-4.08744,-1.222,-3.55111,MFGE8,,,
-1.17513,-1.10005,-2.98874,3.08549,NaN,-0.674647,ZNF710,,,
-0.719105,0.872508,0.764428,-0.145465,-0.1451,-0.190221,UNC45A,,,
NaN,0.481029,-0.886485,NaN,NaN,NaN,MCTP2,,,
-2.18667,-0.298212,0.39739,-1.55279,-0.538373,-0.0932717,FURIN,,,
0.46158,-0.886591,0.244749,-1.00506,-0.32156,0.232379,IQGAP1,,,
-0.646637,-2.19316,1.49366,0.162358,-0.922526,0.238358,CRTC3,,,
0.907785,1.04291,1.64386,-0.630718,0.274881,0.927421,EFTUD1,,,
NaN,NaN,0.0892675,NaN,NaN,NaN,SH3GL3,,,
0.612948,-1.42245,-0.952494,0.288619,0.237551,-0.909649,SEC11A,,,
-0.186353,0.19669,-0.350675,-0.411165,0.85861,0.261628,GLYR1,,,
0.134917,-0.948741,-1.05037,-0.651476,-0.706733,-0.488277,PMM2,,,
-0.95073,1.43523,2.58112,-0.865795,0.0550756,-0.0970416,TGFB1I1,,,
NaN,0.530427,-1.06274,0.649049,-1.3521,-1.2123,C16orf58,,,
-2.29541,-1.21469,-0.669724,-0.882802,0.858467,-0.406951,ARMC5,,,
0.676095,0.228842,-0.251769,-0.0278521,0.595432,-0.605734,PARN,,,
1.02097,0.131803,1.55875,-0.352369,-1.18155,0.274684,FTO,,,
1.07159,-0.533246,0.0366635,0.580869,0.665822,-0.946229,UQCRC2,,,
0.301773,1.01765,-0.345669,0.363023,-1.11331,-5.48283,CDR2,,,
-0.461365,2.51466,0.763497,0.743798,0.396361,1.53772,ARHGAP17,,,
NaN,NaN,NaN,1.1924,NaN,NaN,NKD1,,,
NaN,-0.109248,0.387668,0.613814,0.516873,0.287506,DHX38,,,
NaN,-0.236111,-1.49569,3.18858,1.76268,0.586062,TXNL4B,,,
-0.05327,0.285665,0.0368004,0.365877,0.401523,0.607124,ZFHX3,,,
-0.667093,0.422576,-0.910732,-0.221009,0.455255,0.632811,CPNE2,,,
-0.97212,2.24336,NaN,NaN,0.445271,NaN,NLRC5,,,
-1.66777,1.07409,-0.348138,-1.7474,0.597273,1.56214,KATNB1,,,
-1.15201,-0.106801,-0.423287,-0.711361,0.558369,-0.5722,KIFC3,,,
NaN,0.614196,NaN,NaN,NaN,NaN,NUDT7,,,
NaN,-0.356825,-2.18375,NaN,NaN,NaN,GCSH,,,
0.560822,-0.798586,1.30895,-2.5563,-1.47366,-1.34383,CMTM3,,,
0.137662,NaN,-0.719848,NaN,NaN,-0.715165,CDH11,,,
-0.861795,1.05126,0.741344,NaN,0.165388,-0.676972,NOL3,,,
1.66985,-0.113526,0.95788,-0.476058,-0.289277,0.607124,MAP1LC3B,,,
0.236683,-0.689354,-0.0368123,-1.54923,-0.742085,-1.20116,MBTPS1,,,
NaN,-0.7463,0.969686,NaN,NaN,-1.2123,CDH13,,,
-1.06933,-0.494329,0.859786,-0.270849,0.687915,-1.4347,ZCCHC14,,,
0.113755,-1.14933,-0.0627356,NaN,0.620344,0.677138,TLDC1,,,
-4.21998,-0.35779,-0.975584,0.800087,0.988937,-0.444964,OSGIN1,,,
-1.07747,-0.162814,-0.458936,0.500527,0.0386896,0.677272,RHOT2,,,
0.60829,NaN,-0.0515947,NaN,NaN,-1.69773,ZSCAN32,,,
0.931275,0.420493,0.393552,-0.0152383,0.419753,0.727403,NDUFB10,,,
0.127237,-4.15068,0.0632725,-0.838275,-0.305785,-0.167216,PDPK1,,,
0.4944,NaN,-0.155845,NaN,-4.95414,NaN,TIGD7,,,
-0.264502,-0.0524909,1.15504,-1.01531,0.514417,0.372659,DEF8,,,
-0.13496,0.437633,-0.237655,-0.0895495,0.0782728,0.050921,TCF25,,,
-1.59147,-1.66942,-0.910732,-2.51937,-2.63926,0.844652,DKFZp686M2125,,,
-0.00927249,0.292268,2.05274,0.638031,NaN,1.7877,GAS8,,,
-0.4926,-1.30529,-0.930229,-0.568515,-0.699564,1.08578,MED9,,,
0.565822,-0.154722,0.153398,1.15281,0.35119,-0.295632,NCOR1,,,
0.510095,-0.416225,-0.659976,0.947351,0.985046,1.68709,COPS3,,,
-0.067405,0.905245,0.65151,-0.924495,1.60148,0.974975,GID4,,,
NaN,-2.87766,-2.13312,NaN,1.45525,0.768587,ZNF287,,,
-2.29275,-3.61462,0.259193,2.82245,0.101618,3.10962,KSR1,,,
